"NQUEST"	"numcompfam"	"NCOMP"	"nord"	"SEX"	"PARENT"	"NASC"	"ANASC"	"CIT"	"ANINGR"	"MOTIV"	"STACIV"	"STUDIO"	"TIPOLAU"	"VOTOEDU"	"SUEDU"	"SELODE"	"ANNOEDU"	"TIPODIP"	"UNIVER"	"PRESNORD"	"NORDP"	"MOTENT"	"ANNOENUS"	"B01"	"APQUAL2"	"ASNONOC2"	"NACE2"	"NESPLAV"	"EXLAV"	"ETALAV"	"DISLAV"	"DISANN1"	"DISANN2"	"CONTRIB"	"ACONTRIB"	"FCONTRIB"	"OCCNOW"	"PROBLAV1"	"CERC2"	"PROBLAV2"	"SALMIN"	"SMARTW"	"SMARTWA"	"SMARTWB"	"ETAPEN"	"COPPU"	"PREVCOM"	"COPPIP"	"B16"	"B17A"	"B17B"	"B18"	"B19A"	"B19B"	"B19C"	"ATTIVP"	"ISCO"	"NACE"	"ETALAV2"	"MISCOVID1"	"MISCOVID2"	"MISCOVIDV1"	"ETA"	"NASCREG"	"NASCAREA"	"IREG"	"PARENTP"	"smartwa1"	"CLETA5"	"QUAL"	"Q"	"SETT"	"CFRED"	"PERC"	"PERL"	"NPERL"	"NPERC"	"AREA3"	"AREA5"	"ACOM4C"	"ACOM5"	"PESOFIT"	"PESOFIT2"	"y.hh"	"y.fam"	"y.nhh"	"GODABIT"	"QUOPRO"	"VALABIT"	"y.rhh"	"NW"	"NE"	"N"	"SO"	"IS"	"S"
946087	2	2	1	1	1	1	1940	1	NA	NA	1	7	5	100	110	0	1963	3	NA	1	NA	NA	NA	2	15	5	19	1	NA	20	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	80	19	3	19	NA	NA	5	6	3	5	0	1	0	0	2	3	5	3	5	0.2065643494	836.5407148	31200	135200	104000	1	0	250000	23.0769230769231	FALSE	FALSE	0	FALSE	TRUE	1
946096	2	2	1	1	1	1	1928	1	NA	NA	1	7	4	110	110	0	1950	3	NA	1	NA	NA	NA	2	15	5	11	3	1	23	2	NA	NA	1	42	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	92	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.1307190496	529.38373695	78000	98150	20150	1	0	400000	79.4701986754967	FALSE	FALSE	0	FALSE	TRUE	1
946108	2	2	1	1	1	1	1934	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	1	NA	28	2	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	86	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.3199594094	1295.7660594	7440	7440	0	1	0	160000	100	FALSE	FALSE	0	FALSE	TRUE	1
946127	1	1	1	2	1	1	1944	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	13	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	19	3	19	NA	NA	5	7	3	5	1	1	0	0	1	3	5	3	5	0.7299649248	2956.1992746	11040	11040	0	2	0	150000	100	FALSE	FALSE	0	FALSE	TRUE	1
946144	2	2	1	1	1	1	1936	1	NA	NA	1	7	4	100	110	0	1960	3	NA	1	NA	NA	NA	2	15	5	3	1	NA	24	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	84	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.1147021062	464.51859772	19500	27300	7800	1	0	300000	71.4285714285714	FALSE	FALSE	0	FALSE	TRUE	1
946145	1	1	1	1	1	1	1947	1	NA	NA	4	7	5	80	110	0	1972	3	NA	1	NA	NA	NA	2	15	2	14	1	NA	26	2	NA	NA	1	38	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	73	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.2557846675	1035.8723043	24700	24700	0	1	0	150000	100	FALSE	FALSE	0	FALSE	TRUE	1
946179	2	2	1	2	1	1	1970	1	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	11	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	50	8	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	1	2	NA	0	NA	NA	NA	NA	NA	50	19	3	19	NA	NA	3	7	3	5	1	1	0	0	1	3	5	3	5	4.3980464688	17811.132206	9000	9000	0	2	0	30000	100	FALSE	FALSE	0	FALSE	TRUE	1
946183	1	1	1	1	1	1	1922	1	NA	NA	4	7	8	106	110	0	1953	3	NA	1	NA	NA	NA	2	15	5	15	1	NA	22	2	NA	NA	1	43	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	98	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.2557846675	1035.8723043	39000	39000	0	1	0	250000	100	FALSE	FALSE	0	FALSE	TRUE	1
946213	1	1	1	2	1	1	1930	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	90	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.7299649248	2956.1992746	7800	7800	0	5	0	85000	100	FALSE	FALSE	0	FALSE	TRUE	1
946222	3	3	1	1	1	1	1934	1	NA	NA	1	5	NA	80	100	NA	1952	3	2	1	NA	NA	NA	2	15	5	19	1	NA	24	2	NA	NA	1	35	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	86	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.1413208891	572.31888214	45500	45500	0	1	0	350000	100	FALSE	FALSE	0	FALSE	TRUE	1
946225	3	3	1	1	1	1	1962	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	1	NA	20	2	NA	NA	1	15	0	1	100	2	NA	NA	2	NA	NA	67	70	5	NA	1	2	2	2	2	2	2	NA	5312	16	NA	2	2	NA	58	19	3	19	NA	NA	4	1	1	3	0	1	1	1	2	3	5	3	5	0.541180787	2191.6645523	10000	20400	10400	1	15	90000	49.0196078431373	FALSE	FALSE	0	FALSE	TRUE	1
946236	1	1	1	1	1	1	1935	1	NA	NA	4	5	NA	10	10	NA	1953	2	2	1	NA	NA	NA	2	15	2	4	1	NA	18	2	NA	NA	1	47	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	85	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.2714563797	1099.3393318	21000	21000	0	1	0	220000	100	FALSE	FALSE	0	FALSE	TRUE	1
946242	2	2	1	1	1	1	1943	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	8	1	3	3	19	2	NA	NA	1	30	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	77	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.5056050165	2047.5904149	9960	9960	0	1	0	170000	100	FALSE	FALSE	0	FALSE	TRUE	1
946252	2	2	1	1	1	2	1936	1	1936	1	1	7	8	110	110	1	1960	5	NA	1	NA	NA	NA	2	15	6	2	5	3	24	2	NA	NA	1	20	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	84	NA	NA	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.097523816	394.95025647	39000	50050	11050	1	0	350000	77.9220779220779	FALSE	FALSE	0	FALSE	TRUE	1
946256	1	1	1	2	1	1	1946	1	NA	NA	4	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	3	1	18	2	NA	NA	1	30	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	74	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.9807487746	3971.8193542	6500	6500	0	5	0	80000	100	FALSE	FALSE	0	FALSE	TRUE	1
946263	3	3	1	1	1	1	1981	1	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	8	NA	NA	1	NA	17	2	NA	NA	1	20	0	1	0	2	NA	NA	2	NA	NA	70	70	NA	NA	2	1	2	2	2	2	2	NA	5221	7	NA	2	2	NA	39	19	3	19	NA	NA	2	5	2	4	1	1	1	2	2	3	5	3	5	1.7992525671	7286.5817975	0	6000	6000	1	0	140000	0	FALSE	FALSE	0	FALSE	TRUE	1
946274	1	1	1	1	1	1	1942	1	NA	NA	4	7	4	100	110	0	1968	3	NA	1	NA	NA	NA	2	15	4	15	1	NA	30	2	NA	NA	1	36	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	78	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.190378862	770.99300886	26000	26000	0	1	33	300000	100	FALSE	FALSE	0	FALSE	TRUE	1
946284	2	2	1	1	1	1	1948	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	1	NA	21	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.3633083181	1471.3197168	8450	8450	0	2	0	70000	100	FALSE	FALSE	0	FALSE	TRUE	1
946285	2	2	1	2	1	1	1936	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	84	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.3963739782	1605.2284528	18000	18000	0	1	0	500000	100	FALSE	FALSE	0	FALSE	TRUE	1
946295	2	2	1	1	1	1	1935	1	NA	NA	1	7	8	110	110	1	1959	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	27	2	NA	NA	1	58	0	1	100	2	NA	NA	2	NA	NA	85	80	NA	NA	2	1	2	2	2	2	2	NA	2611	13	NA	2	2	NA	85	19	3	19	NA	NA	5	4	2	4	1	1	1	1	1	3	5	3	5	0.1307190496	529.38373695	0	0	0	1	0	700000	NA	FALSE	FALSE	0	FALSE	TRUE	1
946299	1	1	1	2	1	1	1951	1	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	13	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	19	3	19	NA	NA	5	7	3	5	1	1	0	0	1	3	5	3	5	0.6206421781	2513.4659138	6110	6110	0	2	0	45000	100	FALSE	FALSE	0	FALSE	TRUE	1
946318	1	1	1	1	1	1	1945	1	NA	NA	2	7	8	110	110	1	1968	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	26	2	NA	NA	1	45	0	1	100	2	NA	NA	2	NA	NA	77	80	NA	NA	2	1	2	2	2	2	2	NA	2611	13	NA	2	2	NA	75	19	3	19	NA	NA	5	4	2	4	1	1	1	1	1	3	5	3	5	0.1618668892	655.52571649	0	0	0	2	0	250000	NA	FALSE	FALSE	0	FALSE	TRUE	1
946330	2	2	1	1	1	1	1952	1	NA	NA	1	5	NA	54	60	NA	1972	3	2	1	NA	NA	NA	2	15	7	22	4	3	20	2	NA	NA	1	20	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	2	1	2	2	2	NA	1221	22	20	1	2	2000	68	19	3	19	NA	NA	5	6	3	5	1	1	1	1	2	3	5	3	5	0.1635508174	662.34525988	14040	32240	18200	1	0	350000	43.5483870967742	FALSE	FALSE	0	FALSE	TRUE	1
946345	3	3	1	2	1	1	1951	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	13	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	19	3	19	NA	NA	5	7	3	5	0	1	0	0	2	3	5	3	5	0.5797529572	2347.873457	3240	11040	7800	2	0	100000	29.3478260869565	FALSE	FALSE	0	FALSE	TRUE	1
946367	2	2	1	2	1	1	1949	1	NA	NA	1	5	NA	36	60	NA	1968	2	2	1	NA	NA	NA	2	15	2	16	1	NA	29	2	NA	NA	1	32	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	71	19	3	19	NA	NA	5	6	3	5	0	1	0	0	2	3	5	3	5	0.1635508174	662.34525988	19500	43300	23800	1	0	130000	45.0346420323326	FALSE	FALSE	0	FALSE	TRUE	1
946377	2	2	1	2	1	1	1956	1	NA	NA	3	5	NA	10	10	NA	1974	3	2	1	NA	NA	NA	2	15	7	11	1	NA	28	2	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	64	19	3	19	NA	NA	4	6	3	5	0	1	0	0	2	3	5	3	5	0.1829191579	740.78282875	26000	91000	65000	1	0	180000	28.5714285714286	FALSE	FALSE	0	FALSE	TRUE	1
946379	2	2	1	1	1	1	1949	1	NA	NA	1	7	3	110	110	1	1973	3	NA	1	NA	NA	NA	2	15	2	17	1	NA	28	2	NA	NA	1	45	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	71	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.1147021062	464.51859772	26000	52000	26000	1	0	400000	50	FALSE	FALSE	0	FALSE	TRUE	1
946391	3	3	1	1	1	1	1954	1	NA	NA	1	7	3	110	110	0	1979	3	NA	1	NA	NA	NA	1	2	NA	NA	1	NA	26	2	NA	NA	1	40	0	1	100	2	NA	NA	2	NA	NA	70	80	2	NA	1	2	2	2	2	2	2	NA	2212	17	NA	2	2	NA	66	5	1	19	NA	NA	5	2	1	3	1	1	1	1	2	3	5	3	5	0.2365115596	957.82040639	50000	70800	20800	1	0	400000	70.6214689265537	FALSE	FALSE	0	FALSE	TRUE	1
946415	2	2	1	1	1	1	1948	1	NA	NA	1	7	4	110	110	1	1976	2	NA	1	NA	NA	NA	2	15	4	4	1	NA	27	2	NA	NA	1	39	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.1152205483	466.61817536	39000	61100	22100	1	0	200000	63.8297872340426	FALSE	FALSE	0	FALSE	TRUE	1
946416	2	2	1	1	1	1	1950	1	NA	NA	1	7	4	110	110	1	1974	3	NA	1	NA	NA	NA	2	15	2	6	1	NA	26	2	NA	NA	1	43	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	70	19	3	19	NA	NA	5	6	3	5	1	1	0	1	2	3	5	3	5	0.155524383	629.83994537	45500	61500	16000	1	0	350000	73.9837398373984	FALSE	FALSE	0	FALSE	TRUE	1
946421	2	2	1	1	1	1	1946	1	NA	NA	1	7	4	106	110	0	1971	3	NA	1	NA	NA	NA	2	15	5	13	1	NA	27	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	74	15	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.097523816	394.95025647	28600	54600	26000	1	0	250000	52.3809523809524	FALSE	FALSE	0	FALSE	TRUE	1
946426	2	2	1	1	1	1	1935	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	15	1	3	1	NA	14	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	85	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.5056050165	2047.5904149	13000	13000	0	2	0	150000	100	FALSE	FALSE	0	FALSE	TRUE	1
946432	2	2	1	2	1	1	1953	1	NA	NA	1	5	NA	58	60	NA	1970	5	1	1	NA	NA	NA	2	15	2	10	2	1	17	1	4	NA	1	31	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	67	19	3	19	NA	NA	5	6	3	5	0	1	0	0	2	3	5	3	5	0.2309652437	935.3590328	12740	32240	19500	1	0	180000	39.5161290322581	FALSE	FALSE	0	FALSE	TRUE	1
946433	4	4	1	1	1	1	1978	1	NA	NA	1	7	3	105	110	0	2004	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	26	2	NA	NA	1	16	0	1	100	2	NA	NA	2	NA	NA	68	80	NA	NA	2	1	2	2	2	2	2	NA	2262	17	NA	2	2	NA	42	19	3	19	NA	NA	2	4	2	3	1	1	1	2	2	3	5	3	5	0.6316074531	2557.872894	0	0	0	1	0	400000	NA	FALSE	FALSE	0	FALSE	TRUE	1
946437	1	1	1	1	1	1	1937	1	NA	NA	4	7	4	98	110	0	1965	3	NA	1	NA	NA	NA	2	15	5	15	1	NA	30	2	NA	NA	1	41	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	83	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.1618668892	655.52571649	42000	42000	0	5	0	600000	100	FALSE	FALSE	0	FALSE	TRUE	1
946441	1	1	1	1	1	1	1988	1	NA	NA	2	7	6	110	110	0	2013	3	NA	1	NA	NA	NA	1	2	NA	NA	5	1	25	1	1	NA	1	4	0	1	70	2	NA	NA	1	0	4	68	65	1	75	1	2	2	2	1	2	2	NA	3323	19	31	2	2	NA	32	19	3	3	NA	NA	1	2	1	4	1	1	1	1	1	1	1	3	5	1.8968654772	7681.8928657	15000	15000	0	5	0	250000	100	TRUE	FALSE	1	FALSE	FALSE	0
946448	4	4	1	1	1	1	1950	1	NA	NA	1	7	8	110	110	0	1972	3	NA	1	NA	NA	NA	1	6	NA	NA	2	3	22	2	NA	NA	1	42	3	1	100	2	NA	NA	1	30	30	64	100	NA	NA	1	1	2	1	2	2	2	6	2612	15	65	1	2	1000	70	19	3	19	NA	NA	5	4	2	3	1	1	1	2	3	3	5	3	5	0.2635578211	1067.3518864	96500	118600	22100	1	0	500000	81.3659359190557	FALSE	FALSE	0	FALSE	TRUE	1
946455	4	4	1	1	1	1	1951	1	NA	NA	1	7	9	100	110	0	1976	3	NA	1	NA	NA	NA	1	6	NA	NA	1	NA	26	2	NA	NA	1	44	0	2	NA	2	NA	NA	NA	NA	NA	70	50	NA	NA	2	1	2	2	2	2	2	NA	3257	17	NA	2	2	NA	69	19	3	19	NA	NA	5	4	2	3	0	1	1	1	3	3	5	3	5	0.3429128089	1388.7223378	0	41350	41350	1	0	1000000	0	FALSE	FALSE	0	FALSE	TRUE	1
946462	2	2	1	2	1	1	1954	1	NA	NA	1	7	9	110	110	0	1976	5	NA	1	NA	NA	NA	2	15	2	15	1	NA	23	2	NA	NA	1	42	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	66	19	3	19	NA	NA	5	6	3	5	0	1	0	1	2	3	5	3	5	0.1147021062	464.51859772	20800	20800	0	1	0	400000	100	FALSE	FALSE	0	FALSE	TRUE	1
946477	4	4	1	2	1	1	1970	1	NA	NA	1	7	8	110	110	0	1994	2	NA	1	NA	NA	NA	1	5	NA	NA	1	NA	19	2	NA	NA	1	31	0	1	100	2	NA	NA	2	NA	NA	60	60	2	NA	1	2	2	2	2	2	2	NA	1112	10	NA	2	2	NA	50	19	3	19	NA	NA	3	3	1	4	1	1	1	1	1	3	5	3	5	0.3194019209	1293.508352	80000	80000	0	1	0	240000	100	FALSE	FALSE	0	FALSE	TRUE	1
946483	1	1	1	2	1	1	1951	1	NA	NA	4	5	NA	10	10	NA	1976	3	2	1	NA	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.3172481651	1284.7861092	13000	13000	0	1	0	100000	100	FALSE	FALSE	0	FALSE	TRUE	1
946486	2	2	1	1	1	1	1946	1	NA	NA	1	7	8	109	110	0	1969	3	NA	1	NA	NA	NA	2	15	2	11	1	NA	26	2	NA	NA	1	36	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	74	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.097523816	394.95025647	39200	57400	18200	1	0	350000	68.2926829268293	FALSE	FALSE	0	FALSE	TRUE	1
946487	2	2	1	1	1	1	1952	1	NA	NA	1	7	1	110	110	0	1976	3	NA	1	NA	NA	NA	1	7	NA	NA	1	NA	25	2	NA	NA	1	45	4	1	100	2	NA	NA	2	NA	NA	70	10	NA	NA	2	1	2	2	2	2	2	NA	2262	17	NA	2	2	NA	68	19	3	19	NA	NA	5	4	2	3	1	1	1	2	2	3	5	3	5	0.097523816	394.95025647	0	0	0	1	0	200000	NA	FALSE	FALSE	0	FALSE	TRUE	1
946490	2	2	1	1	1	1	1948	1	NA	NA	1	7	4	110	110	1	1975	3	NA	1	NA	NA	NA	2	15	3	16	1	NA	29	2	NA	NA	1	37	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	10	2	19	NA	NA	5	6	3	5	0	1	0	0	2	3	5	3	5	0.097523816	394.95025647	45500	123500	78000	1	0	450000	36.8421052631579	FALSE	FALSE	0	FALSE	TRUE	1
946495	1	1	1	1	1	1	1960	1	NA	NA	2	7	2	108	110	0	1983	3	NA	1	NA	NA	NA	1	7	NA	NA	1	NA	21	2	NA	NA	1	30	0	1	100	2	NA	NA	2	NA	NA	67	85	NA	NA	2	1	2	2	2	2	2	NA	1120	9	NA	2	2	NA	60	19	3	19	NA	NA	4	4	2	4	1	1	1	1	1	3	5	3	5	0.2636413869	1067.69031	0	0	0	1	0	1000000	NA	FALSE	FALSE	0	FALSE	TRUE	1
946499	3	3	1	1	1	1	1950	1	NA	NA	1	5	NA	37	60	NA	1971	2	2	1	NA	NA	NA	2	15	7	19	2	3	29	2	NA	NA	1	39	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	70	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.4817449941	1950.9625103	39000	61750	22750	5	0	1000000	63.1578947368421	FALSE	FALSE	0	FALSE	TRUE	1
946502	3	3	1	1	1	1	1947	1	NA	NA	1	7	9	110	110	0	1970	3	NA	1	NA	NA	NA	2	15	3	16	1	NA	23	2	NA	NA	1	42	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	73	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.1885852176	763.72913908	20800	41600	20800	1	0	250000	50	FALSE	FALSE	0	FALSE	TRUE	1
946528	2	2	1	1	1	1	1955	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	8	NA	NA	1	NA	14	2	NA	NA	1	28	0	1	70	2	NA	NA	2	NA	NA	67	50	NA	NA	2	1	2	2	2	2	2	NA	7115	3	NA	2	2	NA	65	19	3	19	NA	NA	5	5	2	2	1	1	1	1	1	3	5	3	5	0.7001744123	2835.5541744	0	0	0	1	0	90000	NA	FALSE	FALSE	0	FALSE	TRUE	1
946538	8	8	1	2	1	1	1959	1	NA	NA	4	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	1	NA	52	2	NA	NA	2	NA	NA	2	NA	1	20	7	NA	NA	NA	62	100	5	NA	1	2	2	2	2	2	2	NA	5322	20	NA	2	2	NA	61	19	3	19	NA	NA	4	1	1	4	0	1	1	4	4	3	5	3	5	0.9060161374	3669.1684181	4800	25800	21000	2	0	60000	18.6046511627907	FALSE	FALSE	0	FALSE	TRUE	1
946557	2	2	1	1	1	1	1951	1	NA	NA	1	7	8	110	110	1	1973	3	NA	1	NA	NA	NA	2	15	2	16	1	NA	25	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	19	3	19	NA	NA	5	6	3	5	1	1	0	0	2	3	5	3	5	0.2457621371	995.28323471	140000	172500	32500	1	0	500000	81.1594202898551	FALSE	FALSE	0	FALSE	TRUE	1
946581	2	2	1	1	1	1	1957	1	NA	NA	1	7	3	110	110	1	1981	3	NA	1	NA	NA	NA	1	4	NA	NA	1	NA	26	2	NA	NA	1	38	0	1	100	2	NA	NA	1	0	10	67	10	2	NA	1	2	2	2	2	2	2	NA	2131	13	NA	2	2	NA	63	19	3	19	NA	NA	4	3	1	4	0	1	1	2	2	3	5	3	5	0.1588423318	643.27691676	44000	139000	95000	1	0	400000	31.6546762589928	FALSE	FALSE	0	FALSE	TRUE	1
946587	2	2	1	1	1	1	1951	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	3	5	0.3199594094	1295.7660594	6000	6000	0	1	0	50000	100	FALSE	FALSE	0	FALSE	TRUE	1
